timestamp_ms,cpu_usage,available_workers,io_queue,cpu_queue
10042,0.8000,0,1,132
10052,0.8000,0,1,132
10062,0.8000,0,1,132
10072,0.8000,0,1,132
10082,0.8000,0,1,132
10092,0.8000,0,1,132
10102,0.8000,0,1,132
10112,0.8000,0,1,132
10123,0.8000,0,1,133
10133,0.8000,0,1,133
10143,0.8000,0,1,133
10153,0.8000,0,1,133
10163,0.8000,0,2,133
10173,0.8000,0,2,133
10183,1.0000,0,3,133
10193,1.0000,0,3,133
10203,0.9000,0,1,133
10213,0.9000,0,1,133
10223,0.9000,0,2,133
10233,0.9000,0,2,133
10243,0.8000,0,1,133
10253,0.8000,0,1,133
10263,0.9000,0,2,133
10274,0.9000,0,2,133
10284,0.8000,0,1,133
10294,0.8000,0,1,133
10304,0.8000,0,2,133
10314,0.8000,0,2,133
10324,1.0000,0,3,133
10334,1.0000,0,3,133
10344,1.0000,0,0,134
10354,1.0000,0,0,134
10364,1.0000,0,1,134
10374,1.0000,0,1,134
10385,0.9000,0,2,134
10395,0.9000,0,2,134
10405,0.8000,0,3,134
10415,0.8000,0,3,134
10425,0.9000,0,3,135
10435,0.9000,0,3,135
10445,0.8000,0,0,136
10455,0.8000,0,0,136
10465,0.7000,1,0,137
10475,0.7000,1,0,137
10485,0.7000,1,1,137
10495,0.7000,1,1,137
10506,0.8000,0,1,137
10516,0.8000,0,1,137
10526,0.8000,0,1,137
10536,0.8000,0,1,137
10546,0.8000,0,1,137
10556,0.8000,0,1,137
10566,0.8000,0,2,137
10576,0.8000,0,2,137
10586,1.0000,0,3,137
10596,0.9000,0,3,137
10606,0.9000,0,0,138
10616,0.9000,0,0,138
10626,0.8000,0,1,138
10637,0.7000,1,1,138
10647,0.8000,0,1,138
10657,0.8000,0,1,138
10667,0.8000,0,1,138
10677,0.8000,0,1,138
10687,0.8000,0,1,139
10697,0.8000,0,1,139
10707,0.7000,1,0,140
10717,0.7000,1,0,140
10727,0.7000,1,1,140
10737,0.7000,1,1,140
10747,0.8000,0,1,140
10757,0.8000,0,1,140
10767,0.8000,0,0,141
10778,0.8000,0,0,141
10788,0.8000,0,1,141
10798,0.7000,1,1,141
10808,0.8000,0,1,141
10818,0.7000,1,1,141
10828,0.7000,1,1,141
10838,0.7000,1,1,141
10848,0.9500,1,0,142
10858,0.9500,1,0,142
10869,0.9500,1,0,142
10879,0.8500,2,0,143
10889,0.8500,2,0,143
10899,0.9500,1,1,143
10909,0.9500,1,1,143
10919,0.8500,2,0,144
10929,0.8500,2,0,144
10939,0.8500,2,1,144
10950,0.8500,2,1,144
10960,0.9500,1,1,144
10970,0.9500,1,1,144
10980,0.9500,1,1,144
10990,0.9500,1,1,144
11000,0.8500,2,0,145
11010,0.8500,2,0,145
11020,0.8500,2,1,145
11030,0.8500,2,1,145
11041,0.9500,1,1,145
11051,0.9500,1,1,145
11061,0.9500,1,1,145
11071,0.9500,1,1,144
11085,0.9500,1,1,145
11095,0.9500,1,1,145
11105,0.9500,1,1,146
11115,0.9500,1,1,146
11125,0.9500,1,1,146
11135,0.9500,1,1,146
11145,0.9500,1,2,146
11156,0.9500,1,2,146
11166,0.9500,1,2,146
11176,0.9500,1,2,146
11186,0.9500,1,1,147
11196,0.9500,1,1,147
11206,0.9500,1,1,147
11216,0.9500,1,1,147
11226,0.9500,1,2,147
11236,0.9500,1,2,147
11246,0.7000,1,2,147
11256,0.7000,1,2,147
11266,0.7000,1,0,148
11276,0.7000,1,0,148
11286,0.8000,0,1,148
11296,0.8000,0,1,148
11307,0.8000,0,1,148
11317,0.8000,0,1,148
11327,0.8000,0,1,148
11337,0.8000,0,1,148
11347,0.9000,0,2,148
11357,0.9000,0,2,148
11367,0.8000,0,1,148
11377,0.8000,0,1,148
11387,0.9000,0,2,148
11397,0.9000,0,2,148
11407,0.9000,0,1,148
11417,0.9000,0,1,148
11427,0.8000,0,2,148
11437,0.8000,0,2,148
11448,0.8000,0,2,149
11458,0.8000,0,2,149
11468,0.8000,0,0,150
11478,0.8000,0,0,150
11488,0.7000,1,0,151
11498,0.7000,1,0,151
11508,0.7000,1,1,151
11518,0.7000,1,1,151
11528,0.8000,0,1,151
11538,0.8000,0,1,151
11548,0.8000,0,1,151
11558,0.8000,0,1,151
11568,0.8000,0,1,151
11580,0.8000,0,1,151
11590,0.8000,0,1,151
11600,0.8000,0,1,151
11610,0.8000,0,1,151
11620,0.8000,0,1,151
11630,0.9000,0,2,151
11640,0.9000,0,2,151
11651,0.7000,1,0,152
11661,0.7000,1,0,152
11671,0.8000,0,1,152
11681,0.8000,0,1,152
11691,0.8000,0,1,152
11701,0.8000,0,1,152
11711,0.9000,0,2,152
11721,0.9000,0,2,152
11731,0.8000,0,0,153
11741,0.8000,0,0,153
11751,0.8000,0,1,153
11761,0.8000,0,1,153
11771,0.8000,0,1,153
11781,0.8000,0,1,153
11792,0.8000,0,1,153
11802,0.8000,0,1,153
11812,0.8000,0,1,153
11822,0.8000,0,1,153
11832,0.9000,0,2,153
11842,0.9000,0,2,153
11852,0.8000,0,0,154
11862,0.8000,0,0,154
11872,0.7000,1,0,155
11882,0.7000,1,0,155
11892,0.8000,0,1,155
11902,0.8000,0,1,155
11912,0.8000,0,1,155
11922,0.8000,0,1,155
11932,0.8000,0,1,155
11943,0.8000,0,1,155
11953,0.7000,1,0,156
11963,0.7000,1,0,156
11973,0.7000,1,1,156
11983,0.7000,1,1,156
11993,0.7000,1,1,156
12003,0.7000,1,1,156
12013,0.7000,1,0,157
12023,0.7000,1,0,157
12038,0.7000,1,1,157
12048,0.7000,1,1,157
12059,0.7000,1,1,157
12069,0.7000,1,0,158
12079,0.7000,1,0,158
12089,0.9500,1,0,159
12099,0.9500,1,0,159
12109,0.9500,1,1,158
12119,0.9500,1,1,158
12129,0.9500,1,1,158
12139,0.9500,1,1,158
12149,0.9500,1,1,158
12159,0.9500,1,1,158
12170,0.9500,1,2,158
12180,0.9500,1,2,158
12190,0.9500,1,2,158
12200,0.9500,1,2,158
12210,0.9500,1,1,159
12220,0.9500,1,1,159
12230,0.9500,1,2,159
12240,0.9500,1,2,159
12250,0.9500,1,2,159
12260,0.9500,1,2,159
12270,0.9500,1,2,159
12280,0.9500,1,2,159
12290,0.9000,0,3,159
12300,0.9000,0,3,159
12310,0.8000,0,1,159
12320,0.8000,0,1,159
12331,0.9000,0,2,159
12341,0.9000,0,2,159
12351,0.9000,0,1,159
12361,0.9000,0,1,159
12371,0.8000,0,2,159
12381,0.8000,0,2,159
12391,0.9000,0,2,160
12401,0.9000,0,2,160
12411,0.9000,0,1,160
12421,0.9000,0,1,160
12431,0.8000,0,2,160
12441,0.8000,0,2,160
12451,0.9000,0,2,161
12461,0.9000,0,2,161
12472,0.9000,0,1,161
12482,0.9000,0,1,161
12492,0.9000,0,2,161
12502,0.9000,0,2,161
12512,0.8000,0,1,161
12522,0.8000,0,1,161
12532,0.8000,0,1,162
12542,0.8000,0,1,162
12552,0.8000,0,1,162
12562,0.8000,0,1,162
12572,0.9000,0,2,162
12582,0.9000,0,2,162
12592,0.8000,0,0,163
12602,0.8000,0,0,163
12612,0.8000,0,0,164
12622,0.8000,0,0,164
12633,0.8000,0,1,164
12643,0.8000,0,1,164
12653,0.7000,1,0,165
12663,0.7000,1,0,165
12673,0.8000,0,1,165
12683,0.8000,0,1,165
12693,0.9500,1,0,166
12703,0.9500,1,0,166
12713,0.8500,2,0,166
12723,0.8500,2,0,166
12733,0.8500,2,1,166
12743,0.8500,2,1,166
12754,0.9500,1,1,166
12764,0.9500,1,1,166
12774,0.9500,1,1,166
12784,0.9500,1,1,166
12794,0.9500,1,1,166
12804,0.9500,1,1,166
12814,0.9500,1,1,166
12824,0.9500,1,1,166
12834,0.9500,1,2,166
12845,0.9500,1,2,166
12855,0.9500,1,2,166
12865,0.9500,1,2,166
12875,0.9500,1,3,166
12885,0.9500,1,3,166
12895,0.9000,0,3,166
12906,0.9000,0,3,166
12916,0.9000,0,1,166
12926,0.9000,0,1,166
12936,0.8000,0,2,166
12946,0.8000,0,2,166
12956,1.0000,0,3,166
12966,1.0000,0,3,166
12976,0.9000,0,1,166
12986,0.9000,0,1,166
12996,0.8000,0,2,166
13006,0.8000,0,2,166
13016,0.8000,0,3,166
13026,0.8000,0,3,166
13036,1.0000,0,3,167
13046,1.0000,0,3,167
13057,1.0000,0,1,167
13067,1.0000,0,1,167
13077,0.9000,0,1,168
13087,0.9000,0,1,168
13097,0.8000,0,1,169
13107,0.8000,0,1,169
13117,0.8000,0,0,170
13127,0.8000,0,0,170
13137,0.8000,0,1,170
13147,0.8000,0,1,170
13157,0.7000,1,0,171
13167,0.7000,1,0,171
13177,0.9500,1,0,172
13187,0.9500,1,0,172
13198,0.9500,1,1,171
13208,0.9500,1,1,171
13218,0.9500,1,1,171
13228,0.9500,1,1,171
13238,0.9500,1,1,172
13248,0.9500,1,1,172
13258,0.9500,1,0,173
13268,0.9500,1,0,173
13278,0.9500,1,1,173
13288,0.9500,1,1,173
13298,0.8500,2,1,173
13308,0.8500,2,1,173
13318,0.8500,2,0,174
13328,0.8500,2,0,174
13338,0.8500,2,1,174
13349,0.8500,2,1,174
13359,0.9500,1,1,174
13369,0.9500,1,1,174
13379,0.7000,1,1,174
13389,0.7000,1,1,174
13399,0.7000,1,1,174
13409,0.7000,1,1,174
13419,0.8000,0,1,174
13429,0.8000,0,1,174
13439,0.7000,1,0,175
13449,0.7000,1,0,175
13459,0.7000,1,0,176
13469,0.7000,1,0,176
13479,0.7000,1,1,176
13489,0.7000,1,1,176
13499,0.7000,1,1,176
13510,0.7000,1,1,176
13520,0.8000,0,1,176
13530,0.8000,0,1,176
13540,0.8000,0,1,176
13550,0.8000,0,1,176
13560,0.8000,0,1,176
13570,0.8000,0,1,176
13580,0.8000,0,1,176
13590,0.8000,0,1,176
13600,0.8000,0,1,176
13610,0.8000,0,1,176
13620,0.8000,0,1,176
13630,0.8000,0,1,176
13640,0.8000,0,0,177
13651,0.8000,0,0,177
13661,0.8000,0,1,177
13671,0.8000,0,1,177
13681,0.8000,0,1,178
13691,0.8000,0,1,178
13701,0.7000,1,0,179
13711,0.7000,1,0,179
13721,0.7000,1,1,179
13731,0.7000,1,1,179
13741,0.9500,1,0,180
13751,0.9500,1,0,180
13761,0.9500,1,1,179
13772,0.9500,1,1,179
13782,0.9500,1,1,179
13792,0.9500,1,1,179
13802,0.8500,2,0,180
13812,0.8500,2,0,180
13822,0.8500,2,1,180
13832,0.8500,2,1,180
13842,0.9500,1,1,180
13852,0.9500,1,1,180
13862,0.9500,1,0,181
13872,0.9500,1,0,181
13882,0.9500,1,1,181
13892,0.9500,1,1,181
13902,0.9500,1,0,182
13912,0.9500,1,0,182
13923,0.8500,2,0,183
13933,0.8500,2,0,183
13943,0.9500,1,1,183
13953,0.9500,1,1,183
13963,0.9500,1,1,182
13973,0.9500,1,1,182
13983,0.9500,1,1,182
13993,0.9500,1,1,182
14003,0.9500,1,1,182
14013,0.9500,1,1,182
14023,0.9500,1,2,182
14033,0.9500,1,2,182
14043,0.9500,1,2,182
14053,0.9500,1,2,182
14065,0.9500,1,2,182
14076,0.9500,1,2,182
14093,0.8500,2,3,182
14103,0.9500,1,4,182
14114,0.9500,1,4,182
14124,0.9500,1,4,182
14134,0.9500,1,4,182
14144,1.0000,0,5,182
14154,1.0000,0,5,182
14164,0.9000,0,0,183
14174,0.9000,0,0,183
14184,0.8000,0,1,183
14194,0.8000,0,1,183
14204,0.8000,0,2,183
14214,0.8000,0,2,183
14224,0.9000,0,2,184
14235,0.9000,0,2,184
14245,0.8000,0,1,184
14255,0.8000,0,1,184
14265,0.8000,0,2,184
14275,0.8000,0,2,184
14285,0.8000,0,3,184
14295,0.8000,0,3,184
14305,1.0000,0,4,184
14315,1.0000,0,4,184
14325,1.0000,0,2,184
14335,1.0000,0,2,184
14345,1.0000,0,3,184
14355,1.0000,0,3,184
14365,0.9000,0,1,184
14375,0.9000,0,1,184
14386,0.8000,0,2,184
14396,0.8000,0,2,184
14406,0.8000,0,3,184
14416,0.8000,0,3,184
14426,1.0000,0,4,184
14436,0.9000,0,4,184
14446,0.9000,0,2,184
14456,0.9000,0,2,184
14466,0.9000,0,3,184
14476,0.9000,0,3,184
14486,0.9000,0,4,184
14497,0.9000,0,4,184
14507,0.8000,0,5,184
14517,0.8000,0,5,184
14527,0.8000,0,6,184
14537,0.8000,0,6,184
14547,1.0000,0,7,184
14557,0.9000,0,7,184
14567,0.9000,0,2,185
14577,0.8000,0,2,185
14587,0.8000,0,2,186
14597,0.8000,0,2,186
14607,0.8000,0,3,186
14617,0.8000,0,3,186
14628,1.0000,0,4,186
14638,0.9000,0,4,186
14648,0.9000,0,2,186
14658,0.9000,0,2,186
14668,0.9000,0,3,186
14678,0.9000,0,3,186
14688,0.9000,0,4,186
14698,0.9000,0,4,186
14708,0.8000,0,4,187
14718,0.8000,0,4,187
14728,0.8000,0,5,187
14739,0.8000,0,5,187
14749,1.0000,0,6,187
14759,0.9000,0,6,187
14769,0.9000,0,2,187
14779,0.8000,0,2,187
14789,0.8000,0,3,187
14799,0.8000,0,3,187
14809,0.8000,0,3,188
14819,0.8000,0,3,188
14829,1.0000,0,4,188
14839,0.9000,0,4,188
14850,0.9000,0,1,189
14860,0.9000,0,1,189
14870,0.9000,0,2,189
14880,0.9000,0,2,189
14890,0.9000,0,3,189
14900,0.8000,0,3,189
14910,0.8000,0,4,189
14920,0.8000,0,4,189
14930,0.8000,0,5,189
14941,0.8000,0,5,189
14951,1.0000,0,6,189
14961,0.9000,0,6,189
14971,0.9000,0,2,189
14981,0.8000,0,2,189
14991,0.8000,0,2,190
15001,0.8000,0,2,190
15011,0.8000,0,3,190
15021,0.7000,1,3,190
15031,1.0000,0,3,191
15041,0.9000,0,3,191
15051,0.9000,0,1,191
15062,0.9000,0,1,191
15072,0.9000,0,1,192
15082,0.9000,0,1,192
15092,0.9000,0,2,192
15102,0.8000,0,2,192
15112,0.8000,0,3,192
15122,0.8000,0,3,192
15132,0.8000,0,4,192
15142,0.5000,3,4,192
15152,1.0000,0,5,192
15163,0.9000,0,5,192
15173,0.9000,0,0,193
15183,0.8000,0,0,193
15193,0.8000,0,1,193
15203,0.8000,0,2,193
15213,0.8000,0,2,193
15223,1.0000,0,3,193
15233,1.0000,0,3,193
15243,0.9000,0,1,193
15253,0.9000,0,1,193
15263,0.9000,0,2,193
15273,0.9000,0,2,193
15284,0.9000,0,3,193
15294,0.9000,0,3,193
15304,0.8000,0,4,193
15314,0.8000,0,4,193
15324,0.8000,0,5,193
15334,0.8000,0,5,193
15344,1.0000,0,5,194
15354,1.0000,0,5,194
15364,0.9000,0,0,195
15374,0.9000,0,0,195
15384,0.8000,0,1,195
15395,0.8000,0,1,195
15405,0.8000,0,2,195
15415,0.8000,0,2,195
15425,1.0000,0,3,195
15435,1.0000,0,3,195
15445,0.9000,0,1,195
15455,0.9000,0,1,195
15465,0.9000,0,2,195
15475,0.9000,0,2,195
15485,0.9000,0,2,196
15495,0.9000,0,2,196
15506,0.8000,0,2,197
15516,0.8000,0,2,197
15526,0.8000,0,3,197
15536,0.8000,0,3,197
15546,0.9000,0,4,197
15556,0.8000,0,4,197
15566,0.8000,0,0,198
15576,0.7000,1,0,198
15586,0.7000,1,0,199
15596,0.7000,1,0,199
15606,0.8000,0,1,199
15616,0.8000,0,1,199
15627,0.7000,1,0,200
15637,0.6000,2,0,200
15647,0.9500,1,0,201
15657,0.9500,1,0,201
15667,0.9500,1,0,201
15677,0.9500,1,0,201
15687,0.9500,1,1,201
15697,0.9500,1,1,201
15707,0.9500,1,2,201
15717,0.9500,1,2,201
15727,0.9500,1,1,202
15737,0.9500,1,1,202
15747,0.8500,2,2,202
15757,0.7500,3,2,202
15768,0.7500,3,0,203
15778,0.7500,3,0,203
15788,0.8500,2,1,203
15798,0.8500,2,1,203
15808,0.8500,2,1,203
15818,0.8500,2,1,203
15828,0.9500,1,1,203
15838,0.9500,1,1,203
15848,0.9500,1,0,204
15858,0.9500,1,0,204
15868,0.9500,1,1,203
15878,0.9500,1,1,203
15888,0.9500,1,2,203
15898,0.9500,1,2,203
15910,0.9500,1,3,203
15920,0.9500,1,3,203
15930,0.9500,1,2,204
15940,0.9500,1,2,204
15951,0.9500,1,3,204
15961,0.9500,1,3,204
15971,0.9500,1,1,205
15981,0.9500,1,1,205
15991,0.9500,1,1,206
16001,0.9500,1,1,206
16011,0.9500,1,1,206
16021,0.9500,1,1,206
16031,0.9500,1,1,206
16042,0.9500,1,1,206
16052,0.9500,1,0,207
16062,0.9500,1,0,207
16072,0.9500,1,0,207
16082,0.9500,1,0,207
16092,0.9500,1,1,207
16102,0.9500,1,1,207
16113,0.9500,1,2,207
16123,0.9500,1,2,207
16139,0.9500,1,1,208
16149,0.8500,2,1,209
16159,0.8500,2,1,209
16171,0.9500,1,1,209
16182,0.9500,1,1,209
16192,0.9500,1,1,209
16202,0.9500,1,1,209
16212,0.9500,1,1,209
16223,0.9500,1,1,209
16233,0.8500,2,0,210
16243,0.8500,2,0,210
16253,0.9500,1,1,210
16263,0.9500,1,1,210
16273,0.9500,1,1,209
16283,0.9500,1,1,209
16293,0.9500,1,2,209
16303,0.9500,1,2,209
16313,0.9500,1,3,209
16323,0.9500,1,3,209
16333,0.9500,1,3,209
16343,0.9500,1,3,209
16353,0.9500,1,3,210
16364,0.9500,1,3,210
16374,0.9500,1,3,210
16384,0.9500,1,3,210
16394,0.9500,1,2,211
16404,0.9500,1,2,211
16414,0.8500,2,1,212
16424,0.8500,2,1,212
16434,0.9500,1,2,212
16444,0.9500,1,2,212
16454,0.7000,1,2,212
16464,0.7000,1,2,212
16474,0.8000,0,1,212
16484,0.8000,0,1,212
16494,0.8000,0,1,212
16504,0.8000,0,1,212
16515,0.9000,0,2,212
16525,0.9000,0,2,212
16535,0.9000,0,1,212
16545,0.9000,0,1,212
16555,0.8000,0,2,212
16565,0.8000,0,2,212
16575,0.9000,0,2,213
16585,0.9000,0,2,213
16595,0.8000,0,0,214
16605,0.8000,0,0,214
16615,0.8000,0,0,215
16625,0.8000,0,0,215
16635,0.7000,1,0,216
16645,0.7000,1,0,216
16655,0.9500,1,1,216
16666,0.9500,1,1,216
16676,0.8500,2,0,216
16686,0.8500,2,0,216
16696,0.8500,2,0,217
16706,0.8500,2,0,217
16716,0.7500,3,0,218
16726,0.7500,3,0,218
16736,0.7500,3,0,219
16746,0.7500,3,0,219
16756,0.7500,3,1,219
16766,0.7500,3,1,219
16776,0.7500,3,1,219
16786,0.7500,3,1,219
16796,0.7500,3,1,219
16806,0.7500,3,1,219
16817,0.8500,2,1,219
16827,0.8500,2,1,219
16837,0.9500,1,1,219
16847,0.9500,1,1,219
16857,0.9500,1,1,219
16867,0.9500,1,1,219
16877,0.9500,1,0,219
16887,0.9500,1,0,219
16897,0.9500,1,1,219
16907,0.9500,1,1,219
16918,0.9500,1,1,220
16928,0.9500,1,1,220
16938,0.9500,1,2,220
16948,0.9500,1,2,220
16958,0.9500,1,3,220
16968,0.9500,1,3,220
16978,0.9500,1,3,220
16988,0.9500,1,3,220
16998,0.9500,1,2,221
17010,0.9500,1,2,221
17022,0.9500,1,2,221
17032,0.8500,2,2,221
17044,0.9500,1,2,221
17055,0.9500,1,1,222
17065,0.9500,1,1,222
17075,0.9500,1,0,222
17085,0.9500,1,0,222
17095,0.9500,1,1,222
17105,0.9500,1,1,222
17115,0.9500,1,1,223
17125,0.9500,1,1,223
17135,0.9500,1,2,223
17145,0.9500,1,2,223
17155,0.9500,1,2,224
17166,0.9500,1,2,224
17176,0.9500,1,1,225
17186,0.9500,1,1,225
17196,0.9500,1,1,225
17206,0.9500,1,1,225
17216,0.9500,1,1,225
17226,0.9500,1,1,225
17237,0.9500,1,1,225
17247,0.9500,1,1,225
17260,0.9500,1,1,225
17270,0.9500,1,1,225
17281,0.9500,1,1,224
17291,0.9500,1,1,224
17301,0.9500,1,2,224
17311,0.9500,1,2,224
17321,0.9500,1,3,224
17331,0.9500,1,3,224
17341,0.9500,1,3,225
17351,0.9500,1,3,225
17361,0.9500,1,4,225
17371,0.9500,1,4,225
17381,0.9500,1,3,226
17391,0.9500,1,3,226
17401,0.9500,1,3,226
17411,0.9500,1,3,226
17421,0.9500,1,3,226
17432,0.9500,1,3,226
17442,0.9500,1,2,227
17453,0.9500,1,2,227
17465,0.9500,1,1,228
17475,0.9500,1,1,228
17485,0.9500,1,1,227
17499,0.9500,1,1,227
17509,0.9500,1,1,228
17519,0.9500,1,1,228
17529,0.9500,1,2,228
17540,0.9500,1,2,228
17550,0.9500,1,3,228
17560,0.9500,1,3,228
17570,0.9500,1,4,228
17580,0.9500,1,4,228
17590,0.9500,1,4,228
17600,0.9500,1,4,228
17610,0.9500,1,4,228
17620,0.9500,1,4,228
17630,0.9500,1,4,228
17640,0.9500,1,4,228
17650,0.9500,1,4,228
17660,0.9500,1,4,228
17670,0.8000,0,3,229
17680,0.8000,0,3,229
17691,0.8000,0,1,229
17701,0.8000,0,1,229
17711,0.8000,0,2,229
17721,0.8000,0,2,229
17731,0.8000,0,3,229
17741,0.8000,0,3,229
17751,0.8000,0,4,229
17761,0.8000,0,4,229
17771,1.0000,0,5,229
17781,1.0000,0,5,229
17791,0.9000,0,3,229
17801,0.9000,0,3,229
17811,0.8000,0,4,229
17821,0.8000,0,4,229
17832,1.0000,0,5,229
17842,1.0000,0,5,229
17852,0.9000,0,3,229
17862,0.9000,0,3,229
17872,0.9000,0,3,230
17882,0.9000,0,3,230
17892,0.9000,0,1,230
17902,0.9000,0,1,230
17912,0.9000,0,2,230
17922,0.9000,0,2,230
17932,0.9000,0,2,231
17942,0.9000,0,2,231
17952,0.9000,0,3,231
17962,0.9000,0,3,231
17972,0.8000,0,4,231
17983,0.8000,0,4,231
17993,1.0000,0,4,232
18003,1.0000,0,4,232
18013,0.9000,0,2,232
18023,0.9000,0,2,232
18033,0.8000,0,3,232
18043,0.8000,0,3,232
18053,1.0000,0,4,232
18063,1.0000,0,4,232
18073,0.8000,0,1,233
18083,0.8000,0,1,233
18093,0.8000,0,1,233
18104,0.8000,0,1,233
18114,0.8000,0,1,234
18124,0.8000,0,1,234
18134,0.8000,0,2,234
18144,0.8000,0,2,234
18154,0.8000,0,3,234
18164,0.8000,0,3,234
18175,1.0000,0,4,234
18185,1.0000,0,4,234
18195,0.9000,0,2,234
18205,0.8000,0,2,234
18215,0.8000,0,3,234
18225,0.7000,1,3,234
18241,1.0000,0,4,234
18251,0.9000,0,1,235
18262,0.9000,0,1,235
18272,0.7000,1,1,236
18282,0.7000,1,1,236
18292,0.8000,0,1,236
18302,0.8000,0,1,236
18312,0.8000,0,1,236
18322,0.8000,0,1,236
18332,0.8000,0,2,236
18342,0.8000,0,2,236
18352,0.8000,0,2,237
18362,0.8000,0,2,237
18373,1.0000,0,3,237
18383,1.0000,0,3,237
18393,0.9000,0,1,237
18403,0.9000,0,1,237
18413,0.8000,0,2,237
18423,0.8000,0,2,237
18433,0.9000,0,2,238
18443,0.9000,0,2,238
18453,0.8000,0,1,238
18463,0.8000,0,1,238
18473,0.7000,1,1,239
18483,0.7000,1,1,239
18493,0.7000,1,1,239
18503,0.7000,1,1,239
18513,0.7000,1,0,240
18524,0.7000,1,0,240
18534,0.8000,0,1,240
18544,0.8000,0,1,240
18554,0.8000,0,1,240
18564,0.8000,0,1,240
18574,0.9000,0,2,240
18584,0.9000,0,2,240
18594,0.8000,0,1,240
18604,0.8000,0,1,240
18614,0.8000,0,1,241
18624,0.8000,0,1,241
18634,0.7000,1,0,242
18644,0.7000,1,0,242
18654,0.7000,1,1,242
18664,0.7000,1,1,242
18675,0.7000,1,1,242
18685,0.7000,1,1,242
18695,0.7000,1,1,242
18705,0.7000,1,1,242
18715,0.7000,1,0,243
18725,0.7000,1,0,243
18735,0.7000,1,1,243
18745,0.7000,1,1,243
18755,0.8000,0,1,243
18765,0.8000,0,1,243
18775,0.8000,0,1,243
18786,0.8000,0,1,243
18796,0.8000,0,1,243
18806,0.8000,0,1,243
18816,0.8000,0,1,243
18826,0.8000,0,1,243
18836,0.8000,0,1,243
18846,0.8000,0,1,243
18856,0.9000,0,2,243
18866,0.9000,0,2,243
18876,0.8000,0,1,243
18886,0.8000,0,1,243
18897,0.9000,0,2,243
18907,0.9000,0,2,243
18917,0.9000,0,0,244
18927,0.9000,0,0,244
18937,0.8000,0,1,244
18947,0.8000,0,1,244
18957,0.9000,0,2,244
18967,0.9000,0,2,244
18977,0.8000,0,1,244
18987,0.8000,0,1,244
18997,0.9000,0,2,244
19007,0.9000,0,2,244
19018,0.8000,0,0,245
19028,0.8000,0,0,245
19038,0.8000,0,1,245
19048,0.8000,0,1,245
19058,0.9000,0,2,245
19068,0.9000,0,2,245
19078,0.8000,0,1,245
19088,0.8000,0,1,245
19098,0.9000,0,2,245
19108,0.9000,0,2,245
19118,0.9000,0,1,245
19128,0.9000,0,1,245
19139,0.8000,0,2,245
19149,0.8000,0,2,245
19159,1.0000,0,3,245
19169,1.0000,0,3,245
19179,0.9000,0,0,246
19189,0.9000,0,0,246
19199,0.8000,0,1,246
19209,0.8000,0,1,246
19220,0.8000,0,1,247
19230,0.8000,0,1,247
19240,0.8000,0,1,247
19250,0.8000,0,1,247
19260,0.9000,0,2,247
19270,0.9000,0,2,247
19280,0.8000,0,0,248
19290,0.8000,0,0,248
19300,0.7000,1,0,249
19310,0.7000,1,0,249
19321,0.8000,0,1,249
19331,0.8000,0,1,249
19341,0.7000,1,0,250
19351,0.7000,1,0,250
19361,0.9500,1,0,251
19371,0.9500,1,0,251
19381,0.9500,1,1,250
19391,0.9500,1,1,250
19401,0.8500,2,0,251
19411,0.8500,2,0,251
19421,0.8500,2,1,251
19431,0.8500,2,1,251
19441,0.9500,1,1,251
19451,0.9500,1,1,251
19461,0.9500,1,1,251
19472,0.8500,2,1,251
19482,0.8500,2,0,252
19492,0.8500,2,0,252
19505,0.9500,1,1,252
19515,0.9500,1,1,252
19525,0.9500,1,1,252
19535,0.9500,1,1,252
19545,0.9500,1,1,252
19555,0.8000,0,2,252
19565,0.8000,0,2,252
19576,0.8000,0,1,252
19586,0.8000,0,1,252
19596,0.8000,0,0,253
19606,0.8000,0,0,253
19616,0.7000,1,0,254
19626,0.7000,1,0,254
19636,0.7000,1,1,254
19646,0.7000,1,1,254
19656,0.7000,1,1,254
19666,0.7000,1,1,254
19676,0.8000,0,1,254
19686,0.8000,0,1,254
19696,0.8000,0,1,254
19706,0.8000,0,1,254
19716,0.8000,0,1,254
19727,0.8000,0,1,254
19737,0.8000,0,1,254
19747,0.8000,0,1,254
19757,0.8000,0,2,254
19767,0.8000,0,2,254
19777,0.8000,0,1,254
19787,0.8000,0,1,254
19797,0.8000,0,1,254
19807,0.8000,0,1,254
19817,0.8000,0,2,254
19827,0.8000,0,2,254
19837,1.0000,0,3,254
19847,1.0000,0,3,254
19857,0.9000,0,0,255
19867,0.9000,0,0,255
19878,0.8000,0,1,255
19888,0.8000,0,1,255
19898,0.8000,0,1,256
19908,0.8000,0,1,256
19918,0.7000,1,0,257
19928,0.7000,1,0,257
19938,0.8000,0,1,257
19948,0.8000,0,1,257
19958,0.7000,1,1,257
19968,0.7000,1,1,257
19978,0.9500,1,0,258
19988,0.9500,1,0,258
19998,0.9500,1,0,258
20009,0.9500,1,0,258
20019,0.9500,1,1,258
20029,0.9500,1,1,258
20039,0.9500,1,2,258
20049,0.9500,1,2,258
20059,0.9500,1,2,258
20069,0.9500,1,2,258
20079,0.8500,2,2,258
20089,0.9500,1,2,258
20099,0.9500,1,2,258
20109,0.9500,1,2,258
20119,0.9500,1,1,259
20129,0.9500,1,1,259
20139,0.9500,1,2,259
