timestamp_ms,cpu_usage,available_workers,io_queue,cpu_queue
29785,1.0000,3,399,101
29795,1.0000,3,399,101
29805,1.0000,3,399,101
29815,1.0000,3,399,101
29826,1.0000,3,399,101
29836,1.0000,3,399,101
29846,1.0000,3,399,101
29856,1.0000,3,399,101
29866,1.0000,3,399,101
29876,1.0000,3,399,101
29886,1.0000,3,399,101
29896,1.0000,3,399,101
29906,1.0000,3,399,101
29916,1.0000,3,399,101
29926,1.0000,3,399,101
29936,1.0000,3,399,101
29946,1.0000,3,399,101
29956,1.0000,3,399,101
29966,1.0000,3,399,101
29976,1.0000,3,399,101
29987,1.0000,3,399,101
29997,1.0000,3,399,101
30007,1.0000,3,399,101
30017,1.0000,3,399,101
30027,1.0000,3,399,101
30037,1.0000,3,399,101
30047,1.0000,3,399,101
30057,1.0000,3,399,101
30067,1.0000,3,399,101
30079,1.0000,3,399,101
30089,1.0000,3,399,101
30099,1.0000,3,399,101
30109,1.0000,3,399,101
30119,1.0000,3,399,101
30129,1.0000,3,399,101
30139,1.0000,3,399,101
30149,1.0000,3,399,101
30159,1.0000,3,399,101
30169,1.0000,3,399,101
